food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
ASC001,Hot tea (Garam Chai),asc_manual,68.16,16.14,2.58,0.39,0.53,2.58,0.0,321.5,144.18,16.39,0.0,14.2,11.5,1.04,3.12,13.95,0.02,0.01,0.11,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.86,0.0,0.01,0.01,0.04,0.0,0.24,0.86,0.24,23.75,tea cup,143.48,33.98,5.43,0.82,1.12,5.42,0.0,676.75,303.5,34.5,0.0,29.9,24.21,2.18,6.56,29.35,0.05,0.01,0.24,0.0,0.0,0.0,0.09,0.0,0.05,0.0,0.0,0.0,0.0,1.8,0.01,0.03,0.02,0.09,0.01,0.51,1.8,0.5,50.0
ASC002,Instant coffee,asc_manual,97.77,23.16,3.65,0.64,0.75,3.62,0.0,451.17,202.33,23.0,0.0,20.87,18.19,3.63,4.92,44.5,0.06,0.01,0.22,0.0,0.02,0.0,0.06,0.0,0.04,0.0,0.0,0.03,0.0,1.25,0.01,0.02,0.18,0.06,0.01,0.78,1.25,0.34,33.33,tea cup,439.95,104.2,16.44,2.88,3.36,16.27,0.0,2030.25,910.5,103.5,0.0,93.9,81.84,16.35,22.13,200.25,0.27,0.06,0.98,0.0,0.07,0.0,0.29,0.0,0.17,0.0,0.0,0.13,0.0,5.6,0.02,0.09,0.8,0.25,0.03,3.49,5.6,1.51,150.0
ASC003,Espreso coffee,asc_manual,217.0,51.54,6.62,1.75,2.14,6.53,0.0,1291.67,580.16,66.21,0.0,58.1,50.25,8.57,13.98,103.86,0.15,0.04,0.56,0.0,0.03,0.0,0.19,0.0,0.11,0.0,0.0,0.05,0.0,3.49,0.01,0.05,0.35,0.16,0.02,1.81,3.49,0.95,94.64,tea cup,343.94,81.7,10.49,2.77,3.39,10.36,0.0,2047.3,919.55,104.95,0.0,92.1,79.64,13.59,22.15,164.63,0.23,0.06,0.89,0.0,0.05,0.0,0.3,0.0,0.17,0.0,0.0,0.09,0.0,5.53,0.02,0.09,0.56,0.26,0.03,2.87,5.53,1.51,150.0
ASC004,Iced tea,asc_manual,44.09,10.34,2.7,0.03,0.01,2.7,0.0,5.47,0.0,5.47,0.0,1.18,0.58,0.39,0.23,5.22,0.02,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.01,0.01,0.0,0.01,0.4,1.86,0.22,tall glass,141.09,33.1,8.64,0.09,0.04,8.64,0.0,17.5,0.0,17.5,0.0,3.77,1.87,1.25,0.75,16.69,0.07,0.01,0.17,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.0,1.28,0.01,0.0,0.02,0.02,0.01,0.02,1.28,5.95,0.7
ASC006,Fruit Punch (with fresh juices),asc_manual,153.89,36.12,9.38,0.14,0.03,9.25,0.06,6.21,1.3,10.08,0.0,5.07,10.24,3.2,2.63,33.43,0.1,0.01,0.03,0.0,0.13,0.0,0.02,0.0,0.05,0.05,0.0,0.56,0.0,4.51,0.02,0.0,0.04,0.04,0.01,0.15,4.51,7.61,45.53,tall glass,837.66,196.6,51.06,0.76,0.18,50.33,0.33,33.78,7.09,54.88,0.0,27.59,55.75,17.4,14.33,181.99,0.56,0.05,0.17,0.0,0.69,0.02,0.12,0.0,0.25,0.27,0.0,3.06,0.0,24.57,0.09,0.02,0.22,0.24,0.08,0.83,24.57,41.44,247.86
ASC007,Fruit Punch (with squashes),asc_manual,98.22,23.13,5.99,0.07,0.02,5.88,0.17,5.23,1.63,7.07,0.0,3.3,9.27,1.88,2.26,16.65,0.06,0.01,0.04,0.0,0.08,0.0,0.01,0.0,0.03,0.05,0.0,0.65,0.0,1.82,0.0,0.0,0.02,0.02,0.01,0.08,1.82,3.0,55.69,tall glass,493.91,116.3,30.12,0.36,0.08,29.58,0.85,26.3,8.2,35.57,0.0,16.6,46.59,9.48,11.35,83.72,0.31,0.04,0.18,0.0,0.41,0.01,0.06,0.0,0.14,0.27,0.0,3.28,0.0,9.13,0.02,0.01,0.09,0.08,0.04,0.39,9.13,15.08,280.01
ASC008,Lemonade,asc_manual,88.66,20.8,5.48,0.03,0.01,5.47,0.02,4.65,0.04,5.3,0.0,1.84,0.67,0.73,28.52,5.73,0.05,0.01,0.07,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.47,0.0,0.6,0.0,0.0,0.01,0.01,0.0,0.01,0.6,1.51,53.7,glass,309.65,72.64,19.13,0.12,0.04,19.11,0.06,16.25,0.13,18.52,0.0,6.42,2.34,2.55,99.62,20.01,0.17,0.03,0.26,0.0,0.01,0.01,0.04,0.0,0.0,0.03,0.0,1.64,0.0,2.11,0.0,0.0,0.02,0.02,0.01,0.02,2.11,5.27,187.53
ASC009,Lem-o-gin,asc_manual,91.63,21.52,5.55,0.08,0.03,5.38,0.13,9.41,1.47,13.2,0.0,2.2,1.59,1.86,28.13,14.17,0.09,0.01,0.07,0.0,0.08,0.0,0.02,0.0,0.01,0.1,0.0,1.0,0.0,0.82,0.0,0.0,0.02,0.01,0.01,0.03,0.82,1.59,59.48,glass,326.9,76.76,19.81,0.29,0.1,19.21,0.46,33.58,5.23,47.1,0.0,7.84,5.66,6.65,100.37,50.54,0.31,0.04,0.26,0.0,0.3,0.01,0.07,0.0,0.03,0.34,0.0,3.56,0.0,2.92,0.01,0.01,0.05,0.04,0.02,0.1,2.92,5.68,212.2
ASC011,Coco pine cooler,asc_manual,138.47,32.75,5.72,0.56,1.0,5.52,0.26,627.31,248.96,41.5,3.4,17.81,13.47,6.59,23.2,66.65,0.13,0.01,0.31,0.0,0.13,0.0,0.07,10.53,0.07,0.07,0.0,0.84,0.0,2.92,0.03,0.04,0.05,0.14,0.02,0.29,2.92,2.47,96.55,tall glass,598.48,141.54,24.71,2.4,4.32,23.87,1.11,2711.24,1076.01,179.36,14.7,76.98,58.21,28.49,100.25,288.06,0.54,0.06,1.32,0.0,0.58,0.02,0.3,45.5,0.29,0.29,0.0,3.65,0.0,12.64,0.11,0.19,0.24,0.62,0.08,1.26,12.64,10.67,417.3
ASC012,Summer cooler,asc_manual,95.22,22.43,5.43,0.37,0.04,5.21,0.2,10.71,1.87,16.85,0.0,8.13,11.46,7.62,1.57,93.06,0.28,0.01,0.17,0.0,0.16,0.0,0.04,0.0,0.15,0.14,0.0,2.31,0.0,12.92,0.03,0.01,0.11,0.12,0.03,0.45,12.92,20.92,219.75,tall glass,471.0,110.95,26.87,1.85,0.18,25.78,0.97,52.99,9.27,83.33,0.0,40.22,56.67,37.71,7.78,460.35,1.37,0.04,0.83,0.0,0.78,0.02,0.21,0.0,0.76,0.69,0.0,11.43,0.0,63.89,0.17,0.06,0.53,0.61,0.14,2.25,63.89,103.5,1087.0
ASC014,Hot cocoa,asc_manual,378.24,90.1,9.23,3.36,4.56,9.01,0.0,2752.15,1257.17,139.48,0.0,113.66,101.41,16.05,24.2,132.15,0.31,0.09,0.9,0.0,0.01,0.0,0.42,0.0,0.22,0.0,0.0,0.02,0.0,7.22,0.03,0.1,0.1,0.32,0.04,1.87,7.22,1.89,189.11,cup,722.43,172.09,17.64,6.42,8.72,17.2,0.0,5256.6,2401.2,266.4,0.0,217.1,193.69,30.66,46.23,252.4,0.6,0.18,1.71,0.01,0.02,0.0,0.81,0.0,0.42,0.0,0.0,0.05,0.0,13.79,0.06,0.2,0.19,0.61,0.07,3.56,13.79,3.62,361.2
ASC015,Cold coffee with ice cream,asc_manual,286.61,67.85,11.24,1.57,2.11,11.18,0.01,1283.98,567.96,67.66,1.17,53.29,44.98,7.26,13.84,90.27,0.12,0.03,0.51,0.0,0.02,0.0,0.16,3.62,0.11,0.0,0.0,0.04,0.0,3.15,0.02,0.06,0.29,0.18,0.02,1.54,3.15,0.84,81.39,tall glass,864.12,204.56,33.9,4.73,6.36,33.71,0.02,3871.2,1712.4,204.0,3.53,160.68,135.61,21.88,41.74,272.16,0.37,0.09,1.53,0.0,0.08,0.0,0.49,10.92,0.32,0.0,0.0,0.13,0.0,9.49,0.05,0.17,0.86,0.53,0.05,4.65,9.49,2.53,245.4
ASC016,Banana milkshake (Kele milkshake),asc_manual,274.33,65.31,9.15,1.84,2.37,7.96,0.26,1423.07,634.17,87.19,0.0,62.64,52.77,7.92,13.61,102.43,0.13,0.03,0.49,0.0,0.05,0.0,0.19,0.0,0.13,0.02,0.0,0.25,0.0,5.74,0.02,0.06,0.1,0.22,0.08,1.21,5.74,1.98,134.3,tall glass,947.8,225.63,31.6,6.37,8.19,27.49,0.88,4916.7,2191.05,301.24,0.0,216.42,182.33,27.35,47.02,353.88,0.46,0.12,1.71,0.01,0.16,0.0,0.67,0.0,0.43,0.08,0.0,0.88,0.0,19.83,0.06,0.21,0.34,0.75,0.28,4.18,19.83,6.84,464.0
ASC017,Mango milkshake (Aam milkshake),asc_manual,239.13,56.9,7.23,1.73,2.35,7.15,0.26,1394.57,633.56,88.45,0.0,62.33,50.5,6.17,13.27,79.07,0.15,0.03,0.75,0.0,0.04,0.0,0.19,0.0,0.15,0.52,0.0,0.67,0.0,15.1,0.02,0.06,0.08,0.19,0.04,1.23,15.1,5.65,301.55,tall glass,850.1,202.28,25.71,6.14,8.34,25.41,0.94,4957.7,2252.3,314.44,0.0,221.6,179.52,21.94,47.19,281.08,0.55,0.12,2.66,0.02,0.13,0.0,0.67,0.0,0.54,1.86,0.0,2.38,0.0,53.68,0.07,0.22,0.28,0.67,0.13,4.36,53.68,20.1,1072.0
ASC018,Pineapple milkshake (Ananas milkshake),asc_manual,235.06,55.72,7.62,1.66,2.23,7.6,0.0,1336.79,599.51,68.15,0.0,59.92,47.88,5.14,14.05,65.68,0.11,0.02,0.47,0.0,0.12,0.0,0.18,0.0,0.11,0.0,0.0,0.0,0.0,4.79,0.02,0.06,0.06,0.18,0.03,0.98,4.79,2.8,100.08,tall glass,856.8,203.09,27.79,6.05,8.12,27.7,0.0,4872.6,2185.2,248.4,0.0,218.4,174.53,18.74,51.23,239.4,0.41,0.08,1.71,0.01,0.44,0.0,0.67,0.0,0.41,0.0,0.0,0.0,0.0,17.45,0.09,0.2,0.2,0.65,0.1,3.56,17.45,10.22,364.8
ASC019,Orange milkshake (Narangi milkshake),asc_manual,241.5,57.42,7.11,1.86,2.52,7.08,0.0,1525.07,683.94,77.75,0.0,67.42,55.47,5.3,14.63,73.43,0.11,0.02,0.54,0.0,0.01,0.0,0.19,0.0,0.14,0.0,0.0,0.0,0.0,5.28,0.02,0.06,0.05,0.2,0.02,1.16,5.28,3.39,115.26,tall glass,771.6,183.44,22.71,5.96,8.06,22.62,0.0,4872.6,2185.2,248.4,0.0,215.4,177.23,16.94,46.73,234.6,0.34,0.07,1.71,0.01,0.03,0.0,0.61,0.0,0.45,0.0,0.0,0.0,0.0,16.85,0.07,0.2,0.17,0.65,0.08,3.71,16.85,10.82,368.25
ASC020,Egg nog,asc_manual,407.68,97.14,8.15,4.78,5.11,8.06,0.02,2633.51,1536.21,299.55,60.3,102.13,107.24,8.99,40.65,115.14,0.43,0.04,7.43,0.0,0.02,0.0,0.47,32.62,0.42,0.08,0.14,0.1,2.41,13.81,0.03,0.12,0.08,0.51,0.06,4.57,13.81,1.59,180.53,tall glass,1237.3,294.82,24.72,14.5,15.51,24.47,0.06,7992.69,4662.39,909.14,183.0,309.97,325.46,27.3,123.37,349.45,1.31,0.13,22.54,0.01,0.05,0.01,1.43,99.0,1.29,0.23,0.42,0.3,7.3,41.91,0.1,0.36,0.25,1.55,0.18,13.88,41.91,4.82,547.9
ASC021,Sweet Lassi (Meethi lassi),asc_manual,151.19,35.66,6.51,1.29,0.68,6.51,0.0,431.64,178.53,22.6,2.49,45.65,38.46,4.38,18.31,63.5,0.03,0.01,0.45,0.0,0.0,0.0,0.16,6.33,0.01,0.0,0.0,0.0,0.0,4.07,0.01,0.06,0.05,0.11,0.02,0.59,4.07,0.23,4.75,tall glass,669.0,157.8,28.8,5.7,3.0,28.8,0.0,1910.0,790.0,100.0,11.0,202.0,170.2,19.4,81.0,281.0,0.14,0.02,2.0,0.0,0.0,0.0,0.72,28.0,0.05,0.0,0.0,0.0,0.0,18.0,0.06,0.27,0.2,0.5,0.1,2.6,18.0,1.0,21.0
ASC033,Pin wheel sandwich,asc_manual,1295.4,311.52,14.0,8.77,24.93,1.45,0.93,2856.3,13907.46,5907.96,179.52,67.75,111.59,13.69,374.39,110.3,1.36,0.08,20.07,0.0,0.18,0.02,0.8,109.78,6.65,0.12,0.38,0.77,6.55,32.44,0.09,0.13,0.48,0.7,0.12,8.38,32.44,0.0,70.49,triangle,361.09,86.84,3.9,2.44,6.95,0.41,0.26,796.19,3876.7,1646.84,50.04,18.89,31.11,3.82,104.36,30.75,0.38,0.02,5.6,0.0,0.05,0.01,0.22,30.6,1.85,0.03,0.1,0.21,1.83,9.04,0.02,0.04,0.13,0.2,0.03,2.34,9.04,0.0,19.65
ASC038,Sweet open sandwich,asc_manual,1026.93,244.25,39.24,4.99,8.15,12.23,2.36,4453.81,1778.49,289.97,18.05,85.18,60.5,22.74,205.27,230.97,1.15,0.13,3.62,0.01,0.39,0.01,0.43,81.19,0.23,0.13,0.0,1.43,0.0,22.12,0.12,0.06,0.99,0.13,0.21,0.56,22.12,2.8,146.68,triangle,605.89,144.11,23.15,2.94,4.81,7.22,1.39,2627.75,1049.31,171.08,10.65,50.26,35.69,13.42,121.11,136.27,0.68,0.08,2.14,0.0,0.23,0.01,0.25,47.9,0.13,0.08,0.0,0.84,0.0,13.05,0.07,0.03,0.59,0.08,0.13,0.33,13.05,1.65,86.54
ASC046,Sesame toast,asc_manual,2042.69,495.19,11.15,1.9,49.38,1.46,1.32,5926.63,10168.23,30988.81,0.0,43.44,36.67,15.34,128.78,172.98,0.72,0.07,1.39,0.0,0.14,0.03,0.3,0.0,23.91,1.03,0.0,7.05,0.0,14.2,0.07,0.02,0.56,0.11,0.06,0.6,14.2,11.08,744.64,toasted triangle,1275.41,309.18,6.96,1.19,30.83,0.91,0.82,3700.44,6348.79,19348.64,0.0,27.13,22.89,9.58,80.4,108.01,0.45,0.05,0.87,0.0,0.09,0.02,0.18,0.0,14.93,0.64,0.0,4.4,0.0,8.87,0.05,0.01,0.35,0.07,0.04,0.37,8.87,6.92,464.93
ASC047,Cracked wheat porridge (Meetha daliya),asc_manual,341.09,81.57,8.87,2.64,4.08,5.12,0.62,1828.16,1007.44,870.97,0.0,75.88,59.92,5.18,15.89,71.44,0.32,0.02,0.59,0.0,0.01,0.0,0.21,0.0,0.75,0.0,0.0,0.08,0.0,4.36,0.02,0.07,0.05,0.21,0.02,1.23,4.36,1.25,124.07,bowl,1374.58,328.71,35.75,10.65,16.44,20.63,2.5,7367.5,4060.0,3510.0,0.0,305.8,241.48,20.86,64.05,287.9,1.3,0.09,2.38,0.01,0.03,0.0,0.83,0.0,3.01,0.0,0.0,0.31,0.0,17.58,0.08,0.28,0.2,0.85,0.1,4.95,17.58,5.03,500.0
ASC048,Semolina porridge (Suji/Rava daliya),asc_manual,423.06,100.89,12.39,3.75,4.08,7.54,0.7,2440.75,1096.57,147.48,0.0,108.52,95.42,10.23,23.21,123.99,0.36,0.06,1.64,0.0,0.15,0.01,0.45,0.0,0.21,0.59,0.0,0.09,0.0,8.17,0.05,0.1,0.15,0.36,0.04,1.81,8.17,1.81,199.71,bowl,1176.1,280.49,34.44,10.43,11.35,20.95,1.94,6785.27,3048.47,410.0,0.0,301.68,265.28,28.44,64.51,344.7,0.99,0.18,4.56,0.01,0.42,0.02,1.26,0.0,0.59,1.64,0.0,0.24,0.0,22.71,0.13,0.28,0.43,1.0,0.12,5.04,22.71,5.03,555.2
ASC050,Oatmeal Porridge,asc_manual,306.46,72.85,8.77,2.6,3.22,5.2,0.39,1764.7,918.84,246.98,0.02,76.83,80.12,10.97,16.14,91.03,0.28,0.04,0.75,0.0,0.19,0.0,0.32,0.0,0.17,0.0,0.0,0.0,0.0,6.02,0.07,0.07,0.09,0.25,0.04,2.2,6.02,1.26,125.63,bowl,1219.7,289.96,34.89,10.33,12.82,20.68,1.56,7023.5,3657.0,983.0,0.06,305.8,318.88,43.66,64.25,362.3,1.12,0.16,2.97,0.01,0.76,0.0,1.29,0.0,0.67,0.0,0.0,0.0,0.0,23.98,0.28,0.28,0.36,1.0,0.17,8.75,23.98,5.03,500.0
ASC051,Cornflakes with milk,asc_manual,493.71,117.33,14.95,3.59,5.12,9.97,0.78,2784.82,1530.43,370.58,0.0,106.47,108.43,14.98,26.55,132.88,0.42,0.06,1.47,0.0,0.24,0.0,0.46,0.0,0.34,0.0,0.0,0.0,0.0,15.78,0.14,0.21,0.5,0.33,0.05,2.67,15.78,1.74,172.66,bowl,1372.5,326.17,41.56,9.98,14.23,27.73,2.16,7741.8,4254.6,1030.2,0.0,296.0,301.42,41.63,73.8,369.4,1.18,0.17,4.08,0.01,0.66,0.0,1.28,0.0,0.94,0.0,0.0,0.0,0.0,43.87,0.38,0.58,1.39,0.91,0.15,7.42,43.87,4.82,480.0
ASC052,Rice flakes (Chiwda/Aval),asc_manual,471.37,112.44,15.57,3.62,3.99,7.28,0.37,2367.63,1093.92,181.4,0.0,103.15,104.43,15.61,22.4,115.4,0.62,0.06,0.82,0.01,0.1,0.02,0.45,0.0,0.2,0.0,0.0,0.11,0.0,6.98,0.04,0.1,0.24,0.35,0.04,1.75,6.98,1.74,176.29,bowl,1310.4,312.58,43.28,10.06,11.09,20.24,1.04,6582.0,3041.1,504.3,0.0,286.76,290.32,43.41,62.28,320.8,1.71,0.16,2.28,0.02,0.29,0.05,1.25,0.0,0.54,0.0,0.0,0.3,0.0,19.41,0.11,0.28,0.67,0.96,0.1,4.87,19.41,4.82,490.08
ASC053,Wheat flakes,asc_manual,471.37,112.44,15.57,3.62,3.99,7.28,0.37,2367.63,1093.92,181.4,0.0,103.15,104.43,15.61,22.4,115.4,0.62,0.06,0.82,0.01,0.1,0.02,0.45,0.0,0.2,0.0,0.0,0.11,0.0,6.98,0.04,0.1,0.24,0.35,0.04,1.75,6.98,1.74,176.29,bowl,1310.4,312.58,43.28,10.06,11.09,20.24,1.04,6582.0,3041.1,504.3,0.0,286.76,290.32,43.41,62.28,320.8,1.71,0.16,2.28,0.02,0.29,0.05,1.25,0.0,0.54,0.0,0.0,0.3,0.0,19.41,0.11,0.28,0.67,0.96,0.1,4.87,19.41,4.82,490.08
ASC054,Murmura (Puffed rice),asc_manual,475.04,113.32,15.67,3.62,4.04,7.31,0.28,2342.03,1052.35,123.97,0.0,103.79,99.79,14.18,22.52,114.53,0.63,0.06,0.82,0.01,0.11,0.01,0.44,0.0,0.19,0.0,0.0,0.11,0.0,6.07,0.04,0.1,0.27,0.33,0.04,1.85,6.07,1.74,178.11,bowl,1320.6,315.02,43.56,10.06,11.24,20.33,0.77,6510.85,2925.53,344.64,0.0,288.53,277.42,39.41,62.61,318.4,1.74,0.16,2.28,0.02,0.3,0.03,1.24,0.0,0.54,0.0,0.0,0.3,0.0,16.87,0.1,0.28,0.75,0.93,0.12,5.13,16.87,4.82,495.14
ASC055,Puffed wheat (Murmure/Moori),asc_manual,475.04,113.32,15.67,3.62,4.04,7.31,0.28,2342.03,1052.35,123.97,0.0,103.79,99.79,14.18,22.52,114.53,0.63,0.06,0.82,0.01,0.11,0.01,0.44,0.0,0.19,0.0,0.0,0.11,0.0,6.07,0.04,0.1,0.27,0.33,0.04,1.85,6.07,1.74,178.11,bowl,1320.6,315.02,43.56,10.06,11.24,20.33,0.77,6510.85,2925.53,344.64,0.0,288.53,277.42,39.41,62.61,318.4,1.74,0.16,2.28,0.02,0.3,0.03,1.24,0.0,0.54,0.0,0.0,0.3,0.0,16.87,0.1,0.28,0.75,0.93,0.12,5.13,16.87,4.82,495.14
ASC063,Pancake,asc_manual,846.21,203.36,20.49,5.68,10.82,3.32,0.65,2766.08,2526.38,4767.85,35.93,79.49,101.29,13.56,143.7,116.83,0.69,0.07,4.53,0.0,0.16,0.01,0.52,19.44,3.78,1.59,0.08,0.68,1.43,12.84,0.06,0.1,0.24,0.52,0.06,3.1,12.84,1.19,195.39,pancake,357.74,85.97,8.66,2.4,4.57,1.4,0.28,1169.36,1068.03,2015.61,15.19,33.6,42.82,5.73,60.75,49.39,0.29,0.03,1.92,0.0,0.07,0.0,0.22,8.22,1.6,0.67,0.03,0.29,0.61,5.43,0.02,0.04,0.1,0.22,0.02,1.31,5.43,0.5,82.6
ASC064,Keema pancake,asc_manual,733.07,176.27,9.56,9.01,11.25,2.2,0.84,4774.82,3416.92,2148.88,46.43,40.96,110.68,16.95,125.4,198.42,0.93,0.07,2.47,0.0,0.17,0.01,1.46,38.43,1.6,2.13,0.03,4.3,0.55,11.08,0.07,0.11,1.83,0.57,0.12,2.32,11.08,4.2,770.6,pancake,809.19,194.58,10.55,9.94,12.41,2.42,0.93,5270.56,3771.68,2371.99,51.25,45.22,122.17,18.71,138.42,219.02,1.02,0.08,2.73,0.0,0.18,0.01,1.61,42.42,1.77,2.35,0.03,4.75,0.61,12.23,0.08,0.12,2.02,0.63,0.13,2.56,12.23,4.64,850.61
ASC065,Vegetable pancake,asc_manual,520.55,125.18,12.24,3.87,6.57,2.09,2.48,2574.5,1578.67,1920.98,19.32,42.89,63.25,19.91,116.69,230.72,0.79,0.09,2.07,0.0,0.21,0.01,0.48,35.17,1.54,4.21,0.03,13.94,0.52,24.39,0.09,0.06,0.55,0.46,0.1,2.48,24.39,17.61,1985.42,pancake,609.83,146.64,14.33,4.53,7.7,2.44,2.9,3016.03,1849.41,2250.43,22.63,50.24,74.09,23.32,136.71,270.29,0.92,0.1,2.43,0.0,0.24,0.01,0.56,41.2,1.8,4.93,0.03,16.33,0.61,28.57,0.1,0.07,0.65,0.54,0.12,2.91,28.57,20.63,2325.92
ASC066,Jam and fruit pancake,asc_manual,675.43,162.02,20.73,3.79,7.01,7.85,1.21,1792.72,1632.64,3082.64,23.09,54.06,68.54,11.9,93.09,110.42,0.52,0.06,2.93,0.0,0.41,0.01,0.37,12.49,2.54,1.07,0.05,1.0,0.92,12.8,0.05,0.07,0.19,0.36,0.07,2.25,12.8,9.85,146.33,pancake,444.27,106.57,13.63,2.49,4.61,5.16,0.79,1179.16,1073.87,2027.6,15.19,35.56,45.08,7.83,61.23,72.63,0.34,0.04,1.93,0.0,0.27,0.01,0.24,8.22,1.67,0.71,0.03,0.66,0.61,8.42,0.03,0.05,0.12,0.24,0.05,1.48,8.42,6.48,96.25
ASC067,Khoa and coconut pancake,asc_manual,1138.78,271.98,27.32,6.98,15.29,16.47,1.65,6999.29,2755.89,3040.07,21.35,157.22,151.28,22.61,101.0,205.43,1.12,0.1,10.61,0.02,0.25,0.01,0.8,11.55,2.54,1.04,0.05,2.87,0.85,26.87,0.06,0.09,0.25,0.39,0.06,5.5,26.87,1.02,171.62,pancake,810.24,193.51,19.44,4.97,10.88,11.72,1.18,4979.99,1960.81,2163.01,15.19,111.86,107.64,16.09,71.86,146.17,0.8,0.07,7.55,0.02,0.18,0.01,0.57,8.22,1.81,0.74,0.03,2.04,0.61,19.12,0.04,0.06,0.18,0.28,0.04,3.91,19.12,0.73,122.11
ASC096,Chapati/Roti,asc_manual,844.75,202.31,35.65,5.88,3.56,1.0,6.31,1737.22,796.67,538.89,6.83,17.22,175.0,69.44,1.16,172.78,2.28,0.27,29.51,0.0,1.66,0.02,1.58,25.61,0.3,7.46,0.0,0.83,0.0,16.23,0.23,0.08,1.32,0.48,0.14,0.42,16.23,0.0,209.53,chapati,304.11,72.83,12.83,2.12,1.28,0.36,2.27,625.4,286.8,194.0,2.46,6.2,63.0,25.0,0.42,62.2,0.82,0.1,10.62,0.0,0.6,0.01,0.57,9.22,0.11,2.69,0.0,0.3,0.0,5.84,0.08,0.03,0.47,0.17,0.05,0.15,5.84,0.0,75.43
ASC097,Plain parantha/paratha,asc_manual,1237.55,298.3,30.69,5.06,16.86,0.86,5.43,2035.63,3380.49,10573.12,0.0,14.81,150.67,59.91,62.07,148.89,1.98,0.23,25.41,0.0,1.43,0.01,1.36,0.0,8.07,6.42,0.0,1.73,0.0,13.98,0.2,0.07,1.13,0.42,0.12,0.36,13.98,0.0,135.84,parantha,689.97,166.31,17.11,2.82,9.4,0.48,3.03,1134.93,1884.73,5894.87,0.0,8.26,84.0,33.4,34.6,83.01,1.1,0.13,14.17,0.0,0.79,0.01,0.76,0.0,4.5,3.58,0.0,0.97,0.0,7.79,0.11,0.04,0.63,0.23,0.07,0.2,7.79,0.0,75.73
ASC098,Potato parantha/paratha (Aloo ka parantha/paratha),asc_manual,851.61,205.04,23.92,3.7,10.22,1.15,4.18,1241.03,2032.35,6381.79,0.0,17.38,107.56,46.11,127.2,272.88,1.52,0.18,15.42,0.0,0.94,0.01,0.95,0.0,4.85,4.02,0.0,4.42,0.0,16.02,0.14,0.05,1.05,0.39,0.12,0.87,16.02,8.54,295.46,parantha,795.1,191.43,22.33,3.45,9.54,1.08,3.9,1158.67,1897.47,5958.25,0.0,16.23,100.42,43.05,118.76,254.77,1.42,0.17,14.4,0.0,0.87,0.01,0.89,0.0,4.53,3.75,0.0,4.12,0.0,14.96,0.13,0.05,0.98,0.37,0.11,0.81,14.96,7.98,275.85
ASC099,Radish parantha/paratha (Mooli ka parantha/paratha),asc_manual,762.0,183.52,20.54,3.3,9.53,1.31,4.32,1161.33,1896.26,5939.95,0.0,23.75,98.85,41.98,127.03,206.44,1.39,0.16,14.23,0.0,0.87,0.02,0.88,0.0,4.51,3.72,0.0,4.39,0.0,20.73,0.12,0.05,0.8,0.32,0.11,1.28,20.73,8.44,223.85,parantha,762.23,183.58,20.55,3.3,9.53,1.31,4.33,1161.68,1896.83,5941.73,0.0,23.76,98.88,41.99,127.07,206.5,1.39,0.16,14.23,0.0,0.87,0.02,0.88,0.0,4.51,3.72,0.0,4.39,0.0,20.74,0.12,0.05,0.8,0.32,0.11,1.28,20.74,8.44,223.91
