food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
ASC085,Cream of mixed vegetable soup,asc_manual,248.42,59.65,4.93,6.84,9.05,2.1,2.14,2015.64,852.77,171.6,7.05,65.26,94.33,27.05,5655.45,255.87,1.36,0.07,0.64,0.0,0.23,0.02,0.48,28.6,0.17,3.6,0.0,11.38,0.0,15.03,0.06,0.04,0.32,0.24,0.06,1.44,15.03,10.77,1564.13,soup bowl,900.27,216.16,17.87,24.81,32.79,7.6,7.77,7304.67,3090.43,621.88,25.54,236.5,341.87,98.02,20495.35,927.27,4.94,0.27,2.32,0.01,0.82,0.07,1.73,103.64,0.61,13.04,0.0,41.23,0.0,54.46,0.21,0.13,1.16,0.86,0.23,5.21,54.46,39.02,5668.39
ASC086,Cream of mushroom soup,asc_manual,484.63,117.28,3.74,6.64,15.5,1.93,1.34,2922.18,2330.75,4743.45,6.74,70.56,106.93,24.31,5276.06,249.79,1.81,0.08,0.25,0.0,0.19,0.01,0.56,32.07,3.65,4.31,0.0,4.35,0.0,8.19,0.02,0.04,0.22,0.21,0.05,2.74,8.19,1.54,77.09,soup bowl,1817.53,439.83,14.04,24.9,58.13,7.24,5.01,10959.04,8741.01,17789.35,25.29,264.63,401.02,91.16,19786.8,936.77,6.79,0.3,0.92,0.01,0.71,0.05,2.09,120.29,13.69,16.15,0.0,16.32,0.0,30.72,0.06,0.13,0.81,0.78,0.19,10.29,30.72,5.79,289.13
ASC087,Chicken sweet corn soup,asc_manual,119.03,28.32,1.63,14.48,12.59,0.27,0.47,106.18,155.2,113.22,6.37,91.5,177.67,41.64,12205.33,362.15,3.83,0.11,2.67,0.0,0.23,0.0,1.02,0.72,0.07,0.01,0.18,0.09,2.87,5.57,0.03,0.02,1.04,0.24,0.06,0.58,5.57,0.84,4.12,soup bowl,287.76,68.46,3.95,34.99,30.44,0.64,1.13,256.69,375.2,273.72,15.39,221.2,429.52,100.66,29506.4,875.51,9.25,0.26,6.46,0.0,0.55,0.01,2.47,1.74,0.16,0.03,0.43,0.21,6.95,13.45,0.07,0.04,2.52,0.59,0.14,1.4,13.45,2.02,9.95
ASC088,Minestrone soup,asc_manual,178.39,42.66,3.71,9.3,11.09,1.01,1.92,787.84,334.79,103.83,3.7,53.55,101.3,31.06,8875.06,299.64,1.82,0.06,0.71,0.0,0.22,0.01,0.39,14.19,0.1,3.24,0.0,10.81,0.0,10.1,0.04,0.02,0.64,0.13,0.04,0.77,10.1,8.44,1748.04,soup bowl,410.53,98.17,8.55,21.41,25.51,2.34,4.42,1813.02,770.44,238.94,8.51,123.24,233.11,71.47,20423.74,689.54,4.18,0.14,1.64,0.0,0.51,0.03,0.91,32.66,0.24,7.46,0.0,24.87,0.0,23.24,0.09,0.05,1.47,0.3,0.1,1.77,23.24,19.43,4022.67
ASC089,Egg drop soup,asc_manual,110.83,26.64,1.1,12.93,13.52,0.6,0.81,929.73,583.38,160.37,31.67,100.14,170.96,39.39,12418.84,346.42,3.93,0.09,3.3,0.0,0.24,0.01,1.04,28.13,0.18,0.08,0.07,7.62,1.15,8.87,0.01,0.02,0.09,0.16,0.03,1.72,8.87,2.68,63.91,soup bowl,352.17,84.64,3.5,41.08,42.95,1.92,2.58,2954.21,1853.69,509.57,100.62,318.18,543.22,125.17,39460.88,1100.74,12.49,0.29,10.49,0.0,0.77,0.02,3.32,89.38,0.57,0.25,0.21,24.22,3.65,28.19,0.04,0.07,0.27,0.49,0.1,5.46,28.19,8.51,203.09
ASC090,Chinese cabbage and meat ball soup,asc_manual,1992.37,484.31,1.43,5.21,56.57,0.37,0.57,6459.89,10712.21,32686.77,5.83,41.07,64.93,15.07,4249.41,147.1,1.52,0.04,0.73,0.0,0.11,0.01,0.36,6.78,25.43,1.35,0.01,8.54,0.2,4.37,0.02,0.01,0.37,0.06,0.02,0.47,4.37,3.59,640.37,soup bowl,9273.7,2254.25,6.65,24.25,263.32,1.74,2.63,30068.21,49861.05,152143.83,27.14,191.17,302.23,70.16,19779.29,684.67,7.07,0.2,3.4,0.0,0.52,0.03,1.68,31.53,118.39,6.27,0.05,39.75,0.91,20.33,0.07,0.06,1.72,0.27,0.08,2.18,20.33,16.72,2980.66
ASC091,French onion soup,asc_manual,230.9,55.61,4.28,11.41,14.39,1.5,1.01,2424.63,995.75,166.59,10.59,106.22,167.13,37.54,11202.89,320.67,3.52,0.1,0.24,0.0,0.26,0.01,0.99,44.42,0.1,0.2,0.0,1.6,0.0,7.06,0.01,0.01,0.08,0.09,0.03,0.77,7.06,1.52,53.65,soup bowl,812.52,195.69,15.04,40.14,50.65,5.29,3.57,8532.27,3504.05,586.23,37.25,373.79,588.13,132.12,39422.96,1128.45,12.39,0.34,0.84,0.0,0.91,0.02,3.49,156.33,0.35,0.71,0.0,5.61,0.0,24.85,0.04,0.04,0.29,0.31,0.09,2.69,24.85,5.35,188.79
ASC092,Hot and sour soup,asc_manual,132.17,31.51,1.78,3.12,1.31,0.66,0.6,199.04,223.12,125.98,17.91,10.68,34.22,7.53,163.26,93.43,0.43,0.05,3.25,0.0,0.11,0.01,0.18,7.01,0.1,0.73,0.17,6.9,3.29,10.13,0.02,0.02,0.97,0.22,0.09,1.51,10.13,6.26,595.21,soup bowl,519.41,123.85,6.98,12.25,5.16,2.58,2.36,782.21,876.84,495.1,70.37,41.98,134.49,29.58,641.6,367.19,1.68,0.18,12.78,0.01,0.45,0.03,0.72,27.53,0.4,2.87,0.66,27.13,12.95,39.83,0.09,0.09,3.8,0.86,0.35,5.92,39.83,24.59,2339.19
ASC093,Talaumein soup,asc_manual,149.32,35.63,4.17,10.12,12.78,0.77,1.94,257.74,354.08,793.19,12.4,42.33,101.54,37.81,11088.14,340.97,2.23,0.06,2.09,0.0,0.28,0.02,0.41,6.71,0.66,1.24,0.03,14.95,0.49,13.16,0.02,0.02,0.25,0.16,0.06,1.38,13.16,3.42,1060.6,soup bowl,551.08,131.48,15.39,37.36,47.18,2.83,7.16,951.19,1306.73,2927.26,45.75,156.24,374.75,139.52,40920.77,1258.33,8.22,0.24,7.71,0.01,1.02,0.06,1.53,24.75,2.43,4.59,0.1,55.18,1.83,48.58,0.09,0.09,0.93,0.59,0.21,5.1,48.58,12.62,3914.14
ASC094,Cold cucumber soup (Thanda kheere ka soup),asc_manual,201.43,48.03,4.58,2.99,1.99,3.34,0.88,1232.66,523.24,98.37,7.06,99.79,98.44,15.83,121.32,171.02,0.32,0.03,1.07,0.0,0.06,0.02,0.42,20.12,0.05,0.47,0.0,4.59,0.0,14.61,0.03,0.11,0.2,0.34,0.06,2.08,14.61,2.69,265.68,soup bowl,378.0,90.13,8.6,5.61,3.74,6.28,1.65,2313.14,981.88,184.59,13.25,187.26,184.72,29.7,227.65,320.92,0.6,0.05,2.01,0.0,0.12,0.03,0.79,37.75,0.1,0.87,0.0,8.61,0.0,27.42,0.06,0.2,0.38,0.64,0.12,3.9,27.42,5.05,498.57
ASC095,Cold summer garden soup,asc_manual,203.38,49.19,2.65,8.57,14.08,0.46,1.86,2460.77,990.52,183.14,10.12,43.93,86.54,38.89,9919.63,361.43,2.13,0.07,0.55,0.0,0.28,0.02,0.36,46.93,0.17,0.28,0.0,22.78,0.0,14.09,0.02,0.02,0.19,0.13,0.03,0.94,14.09,5.31,1029.93,soup bowl,624.38,151.0,8.12,26.31,43.23,1.41,5.7,7554.56,3040.91,562.24,31.06,134.88,265.67,119.4,30453.25,1109.58,6.53,0.21,1.69,0.01,0.86,0.06,1.11,144.06,0.52,0.86,0.0,69.93,0.0,43.26,0.06,0.07,0.58,0.39,0.1,2.89,43.26,16.3,3161.89
ASC096,Chapati/Roti,asc_manual,844.75,202.31,35.65,5.88,3.56,1.0,6.31,1737.22,796.67,538.89,6.83,17.22,175.0,69.44,1.16,172.78,2.28,0.27,29.51,0.0,1.66,0.02,1.58,25.61,0.3,7.46,0.0,0.83,0.0,16.23,0.23,0.08,1.32,0.48,0.14,0.42,16.23,0.0,209.53,chapati,304.11,72.83,12.83,2.12,1.28,0.36,2.27,625.4,286.8,194.0,2.46,6.2,63.0,25.0,0.42,62.2,0.82,0.1,10.62,0.0,0.6,0.01,0.57,9.22,0.11,2.69,0.0,0.3,0.0,5.84,0.08,0.03,0.47,0.17,0.05,0.15,5.84,0.0,75.43
ASC097,Plain parantha/paratha,asc_manual,1237.55,298.3,30.69,5.06,16.86,0.86,5.43,2035.63,3380.49,10573.12,0.0,14.81,150.67,59.91,62.07,148.89,1.98,0.23,25.41,0.0,1.43,0.01,1.36,0.0,8.07,6.42,0.0,1.73,0.0,13.98,0.2,0.07,1.13,0.42,0.12,0.36,13.98,0.0,135.84,parantha,689.97,166.31,17.11,2.82,9.4,0.48,3.03,1134.93,1884.73,5894.87,0.0,8.26,84.0,33.4,34.6,83.01,1.1,0.13,14.17,0.0,0.79,0.01,0.76,0.0,4.5,3.58,0.0,0.97,0.0,7.79,0.11,0.04,0.63,0.23,0.07,0.2,7.79,0.0,75.73
ASC100,Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),asc_manual,739.29,178.07,18.84,3.73,9.47,1.15,4.68,1168.14,1868.38,5892.41,0.0,22.0,103.43,44.53,190.03,222.94,1.59,0.16,14.09,0.0,0.96,0.01,0.9,0.0,4.44,4.13,0.0,8.6,0.0,25.84,0.13,0.07,0.79,0.47,0.13,1.27,25.84,17.28,238.25,parantha,753.06,181.39,19.19,3.8,9.64,1.17,4.77,1189.9,1903.19,6002.2,0.0,22.41,105.36,45.36,193.57,227.1,1.62,0.16,14.35,0.0,0.98,0.01,0.92,0.0,4.52,4.21,0.0,8.76,0.0,26.32,0.13,0.07,0.81,0.48,0.13,1.3,26.32,17.61,242.69
ASC102,Sprouted moong parantha/paratha,asc_manual,948.71,228.59,24.31,4.29,12.43,1.47,4.49,1508.61,2482.22,7749.82,0.0,20.33,120.66,49.59,153.94,150.07,1.94,0.19,18.51,0.0,1.1,0.02,1.1,0.0,5.88,4.82,0.0,4.64,0.0,16.33,0.17,0.06,0.95,0.38,0.12,0.59,16.33,2.61,293.34,parantha,727.63,175.32,18.64,3.29,9.53,1.13,3.44,1157.05,1903.78,5943.85,0.0,15.59,92.54,38.03,118.07,115.1,1.49,0.15,14.2,0.0,0.85,0.01,0.84,0.0,4.51,3.7,0.0,3.56,0.0,12.52,0.13,0.05,0.73,0.29,0.09,0.45,12.52,2.0,224.98
ASC104,Keema parantha/paratha,asc_manual,989.27,238.09,18.36,9.41,13.91,0.99,3.44,3212.76,3659.35,6122.01,25.66,19.35,152.13,43.62,140.62,213.77,1.8,0.17,14.86,0.0,0.84,0.01,1.98,1.67,4.57,3.7,0.0,3.56,0.0,11.49,0.16,0.1,2.3,0.56,0.15,1.12,11.49,1.8,220.31,parantha,989.56,238.16,18.36,9.41,13.91,0.99,3.44,3213.72,3660.45,6123.85,25.67,19.36,152.18,43.63,140.67,213.83,1.8,0.17,14.86,0.0,0.84,0.01,1.98,1.67,4.57,3.7,0.0,3.56,0.0,11.49,0.16,0.1,2.3,0.57,0.15,1.12,11.49,1.8,220.38
ASC106,Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),asc_manual,901.21,216.49,21.39,5.54,12.09,1.31,4.39,1478.47,2414.97,7507.21,0.0,33.07,101.72,53.3,177.19,251.93,1.85,0.18,11.71,0.01,1.06,0.01,0.9,0.0,6.02,2.89,0.0,68.84,0.0,61.41,0.18,0.08,0.85,0.41,0.15,2.29,61.41,8.08,2059.79,parantha,741.49,178.12,17.6,4.56,9.94,1.08,3.62,1216.43,1986.96,6176.68,0.0,27.21,83.7,43.85,145.78,207.28,1.53,0.15,9.63,0.01,0.87,0.01,0.74,0.0,4.95,2.38,0.0,56.64,0.0,50.53,0.15,0.06,0.7,0.33,0.13,1.88,50.53,6.65,1694.73
ASC107,Poori,asc_manual,3035.59,737.63,8.22,1.35,77.61,0.23,1.46,9623.96,15940.3,48777.58,1.58,3.98,40.35,16.07,31.73,39.91,0.6,0.07,6.8,0.0,0.38,0.0,0.37,5.91,37.9,1.72,0.0,5.03,0.0,3.74,0.05,0.02,0.3,0.11,0.03,0.1,3.74,0.0,48.31,poori,3791.45,921.31,10.27,1.69,96.93,0.29,1.82,12020.32,19909.44,60923.2,1.97,4.97,50.4,20.08,39.63,49.85,0.75,0.09,8.5,0.0,0.48,0.0,0.46,7.38,47.34,2.15,0.0,6.29,0.0,4.68,0.07,0.02,0.38,0.14,0.04,0.12,4.68,0.0,60.34
ASC108,Spinach poori (Palak poori),asc_manual,2816.04,684.25,7.76,1.42,71.86,0.24,1.55,8919.32,14753.28,45156.08,1.46,10.02,39.97,21.42,35.47,84.67,0.79,0.08,6.45,0.0,0.44,0.0,0.38,5.46,35.16,1.61,0.0,28.81,0.0,14.0,0.06,0.03,0.31,0.12,0.04,0.4,14.0,2.24,765.51,poori,3801.65,923.74,10.47,1.92,97.01,0.32,2.09,12041.08,19916.93,60960.71,1.97,13.53,53.96,28.92,47.89,114.3,1.06,0.1,8.71,0.0,0.59,0.01,0.51,7.38,47.47,2.17,0.0,38.89,0.0,18.9,0.08,0.03,0.42,0.16,0.06,0.54,18.9,3.03,1033.43
ASC109,Methi poori,asc_manual,2922.04,710.02,7.98,1.45,74.6,0.26,1.61,9255.95,15318.2,46887.28,1.51,14.61,41.04,18.01,35.37,48.54,0.81,0.07,6.59,0.0,0.4,0.01,0.37,5.67,36.43,1.74,0.0,21.38,0.0,6.51,0.06,0.03,0.33,0.13,0.05,0.28,6.51,2.24,550.68,poori,3798.65,923.03,10.38,1.89,96.99,0.34,2.1,12032.73,19913.66,60953.46,1.97,19.0,53.35,23.41,45.98,63.1,1.05,0.1,8.56,0.0,0.52,0.01,0.49,7.38,47.36,2.27,0.0,27.79,0.0,8.47,0.07,0.04,0.43,0.16,0.06,0.36,8.47,2.91,715.88
ASC110,Dal stuffed poori,asc_manual,3231.84,785.16,10.14,2.08,81.69,0.29,1.96,10132.77,16769.68,51322.12,1.66,6.88,53.37,22.74,128.18,81.94,0.83,0.09,7.76,0.0,0.51,0.01,0.47,6.21,39.86,2.1,0.0,6.08,0.0,6.44,0.06,0.02,0.39,0.2,0.05,0.14,6.44,0.36,82.44,poori,3838.91,932.65,12.04,2.47,97.03,0.35,2.33,12036.11,19919.7,60962.47,1.97,8.18,63.4,27.01,152.26,97.33,0.98,0.11,9.22,0.0,0.61,0.02,0.56,7.38,47.35,2.49,0.0,7.22,0.0,7.65,0.08,0.03,0.46,0.23,0.05,0.17,7.65,0.42,97.92
ASC111,Potato stuffed poori (Aloo ki poori),asc_manual,3196.78,776.74,9.4,1.52,81.35,0.26,1.64,10088.42,16705.94,51123.28,1.65,5.57,45.05,18.52,69.86,71.98,0.7,0.08,7.17,0.0,0.41,0.0,0.4,6.19,39.72,1.81,0.0,5.47,0.0,4.73,0.06,0.02,0.38,0.14,0.04,0.17,4.73,1.17,76.3,poori,3810.56,925.87,11.21,1.81,96.97,0.31,1.96,12025.39,19913.48,60938.95,1.97,6.64,53.7,22.08,83.28,85.8,0.84,0.09,8.54,0.0,0.49,0.0,0.48,7.38,47.34,2.16,0.0,6.52,0.0,5.63,0.07,0.03,0.46,0.16,0.05,0.2,5.63,1.39,90.95
ASC112,Tandoori parantha/paratha,asc_manual,1225.73,295.37,30.74,5.08,16.51,0.86,5.44,9543.83,4226.47,1092.69,39.77,14.98,150.9,59.88,1.14,148.98,1.96,0.23,25.45,0.0,1.43,0.01,1.37,149.07,1.06,6.43,0.0,0.72,0.0,14.0,0.2,0.07,1.14,0.42,0.12,0.36,14.0,0.0,437.25,parantha,682.32,164.42,17.11,2.83,9.19,0.48,3.03,5312.73,2352.73,608.27,22.14,8.34,84.0,33.33,0.63,82.93,1.09,0.13,14.17,0.0,0.79,0.01,0.76,82.98,0.59,3.58,0.0,0.4,0.0,7.79,0.11,0.04,0.63,0.23,0.07,0.2,7.79,0.0,243.4
ASC143,Bhatura,asc_manual,3265.0,793.2,10.73,1.63,82.56,0.69,0.38,9971.81,16934.05,52234.33,0.38,12.12,39.05,4.89,28.3,30.07,0.33,0.03,0.07,0.0,0.09,0.0,0.15,0.96,40.58,0.92,0.0,5.33,0.0,2.85,0.02,0.02,0.11,0.12,0.01,0.17,2.85,0.03,37.82,bhatura,4752.62,1154.61,15.62,2.37,120.18,1.01,0.55,14515.21,24649.63,76033.6,0.55,17.64,56.85,7.12,41.2,43.77,0.48,0.05,0.1,0.0,0.13,0.0,0.22,1.4,59.08,1.35,0.0,7.76,0.0,4.15,0.03,0.03,0.16,0.17,0.02,0.25,4.15,0.05,55.05
ASC144,Idli,asc_manual,575.46,137.54,28.18,4.64,0.33,0.28,2.31,72.42,44.49,138.65,0.0,8.0,79.3,25.44,100.83,158.13,0.68,0.14,2.75,0.0,0.38,0.05,0.62,0.0,0.04,0.84,0.0,1.28,0.0,11.77,0.07,0.03,0.93,0.46,0.09,0.17,11.77,0.0,41.87,idli,144.23,34.47,7.06,1.16,0.08,0.07,0.58,18.15,11.15,34.75,0.0,2.01,19.88,6.38,25.27,39.63,0.17,0.04,0.69,0.0,0.1,0.01,0.16,0.0,0.01,0.21,0.0,0.32,0.0,2.95,0.02,0.01,0.23,0.11,0.02,0.04,2.95,0.0,10.49
ASC148,Onion tomato uttapam,asc_manual,1903.54,462.02,11.32,1.91,45.3,0.8,1.26,5458.22,9283.93,28671.18,0.0,5.82,33.48,12.35,143.53,90.2,0.36,0.07,1.03,0.0,0.17,0.04,0.27,0.0,22.28,1.45,0.0,5.99,0.0,8.37,0.03,0.01,0.42,0.21,0.05,0.4,8.37,3.43,554.36,uttapam,2654.63,644.32,15.78,2.66,63.18,1.11,1.76,7611.89,12947.14,39984.11,0.0,8.11,46.7,17.22,200.16,125.8,0.51,0.1,1.43,0.0,0.24,0.05,0.38,0.0,31.07,2.02,0.0,8.35,0.0,11.68,0.05,0.02,0.58,0.29,0.07,0.56,11.68,4.78,773.1
ASC151,Washed moong dal (Dhuli moong ki dal),asc_manual,208.28,50.0,5.91,2.68,1.68,0.12,1.17,208.54,321.64,997.66,0.0,8.48,47.49,19.19,150.64,151.48,0.64,0.11,5.45,0.0,0.14,0.08,0.3,0.0,0.74,0.28,0.0,1.47,0.0,10.1,0.04,0.02,0.23,0.18,0.03,0.07,10.1,0.02,101.53,bowl,576.94,138.51,16.36,7.42,4.66,0.33,3.24,577.66,890.94,2763.51,0.0,23.49,131.55,53.17,417.27,419.59,1.77,0.31,15.09,0.0,0.39,0.22,0.82,0.0,2.06,0.77,0.0,4.06,0.0,27.98,0.11,0.04,0.64,0.51,0.07,0.2,27.98,0.04,281.25
ASC152,Washed urad dal (Dhuli urad ki dal),asc_manual,254.82,61.32,5.84,2.51,2.98,0.32,1.53,366.21,595.72,1820.16,0.0,10.24,42.13,21.32,142.21,143.16,0.72,0.08,2.46,0.0,0.25,0.04,0.35,0.0,1.36,1.0,0.0,2.04,0.0,10.27,0.03,0.01,0.23,0.32,0.03,0.19,10.27,0.33,69.13,bowl,754.28,181.52,17.29,7.43,8.82,0.95,4.52,1084.0,1763.32,5387.67,0.0,30.3,124.7,63.09,420.95,423.74,2.13,0.23,7.28,0.01,0.75,0.12,1.03,0.0,4.03,2.96,0.0,6.04,0.0,30.4,0.07,0.04,0.68,0.93,0.1,0.57,30.4,0.99,204.61
ASC153,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),asc_manual,304.63,73.25,7.1,2.79,3.6,1.05,2.72,425.79,710.88,2148.68,0.0,14.33,46.19,21.16,149.47,183.95,0.99,0.12,5.86,0.0,0.34,0.04,0.5,0.0,1.48,1.84,0.0,4.86,0.0,32.43,0.06,0.02,0.36,0.33,0.05,0.97,32.43,5.45,803.01,bowl,849.39,204.25,19.8,7.78,10.05,2.92,7.59,1187.22,1982.16,5991.16,0.0,39.97,128.78,58.99,416.76,512.9,2.75,0.34,16.33,0.01,0.95,0.12,1.39,0.0,4.13,5.12,0.0,13.56,0.0,90.42,0.15,0.07,0.99,0.93,0.15,2.71,90.42,15.2,2239.02
ASC155,Mixed dal,asc_manual,257.36,61.93,5.79,2.51,3.1,0.34,1.62,371.54,624.55,1869.15,0.0,11.0,42.41,19.72,141.36,144.27,0.78,0.1,4.24,0.0,0.27,0.11,0.36,0.0,1.36,0.59,0.0,2.16,0.0,13.55,0.04,0.02,0.24,0.23,0.03,0.19,13.55,0.37,107.33,bowl,766.51,184.44,17.25,7.46,9.24,1.01,4.81,1106.56,1860.1,5566.9,0.0,32.75,126.3,58.73,421.03,429.68,2.33,0.29,12.62,0.01,0.8,0.33,1.07,0.0,4.05,1.77,0.0,6.43,0.0,40.35,0.11,0.05,0.71,0.68,0.1,0.57,40.35,1.1,319.65
ASC156,Whole moong (Moong ki dal),asc_manual,223.16,53.7,5.22,2.25,2.56,0.59,2.02,323.93,505.65,1579.2,0.0,13.58,37.07,22.53,123.86,149.16,0.68,0.11,2.08,0.0,0.21,0.07,0.29,0.0,1.22,1.73,0.0,4.99,0.0,16.17,0.05,0.03,0.3,0.22,0.05,0.39,16.17,3.22,754.66,bowl,763.94,183.83,17.87,7.7,8.78,2.01,6.91,1108.9,1730.98,5406.08,0.0,46.49,126.91,77.12,424.02,510.6,2.34,0.37,7.11,0.01,0.73,0.25,1.0,0.0,4.17,5.92,0.0,17.07,0.0,55.37,0.17,0.1,1.02,0.75,0.18,1.35,55.37,11.04,2583.42
ASC157,Whole masoor (Masoor ki dal),asc_manual,224.65,54.05,5.37,2.28,2.52,0.67,1.98,306.59,511.34,1549.67,0.0,12.2,29.01,12.74,123.72,112.96,0.95,0.1,4.97,0.0,0.26,0.11,0.35,0.0,1.21,3.0,0.0,4.34,0.0,14.07,0.05,0.02,0.33,0.19,0.06,0.42,14.07,3.22,759.04,bowl,769.04,185.05,18.4,7.8,8.62,2.29,6.79,1049.55,1750.47,5304.98,0.0,41.76,99.31,43.63,423.54,386.7,3.24,0.33,17.0,0.01,0.89,0.37,1.2,0.0,4.13,10.28,0.0,14.85,0.0,48.17,0.16,0.08,1.14,0.65,0.21,1.43,48.17,11.04,2598.42
ASC158,Whole moth (Moth ki dal),asc_manual,228.59,55.0,5.74,2.01,2.62,0.66,1.85,337.95,509.59,1599.97,0.0,18.98,37.86,23.14,125.08,164.84,0.95,0.08,1.68,0.0,0.22,0.04,0.23,0.0,1.26,2.31,0.0,5.87,0.0,34.05,0.05,0.01,0.27,0.16,0.04,0.46,34.05,3.22,731.26,bowl,782.54,188.27,19.65,6.87,8.96,2.25,6.33,1156.9,1744.49,5477.18,0.0,64.96,129.61,79.22,428.18,564.3,3.24,0.26,5.76,0.0,0.74,0.13,0.78,0.0,4.31,7.91,0.0,20.1,0.0,116.57,0.17,0.05,0.93,0.56,0.12,1.58,116.57,11.04,2503.32
ASC159,Whole urad (Urad ki dal),asc_manual,223.55,53.8,5.05,2.21,2.62,0.57,2.32,324.95,521.67,1601.57,0.0,13.07,36.56,21.91,126.12,141.57,0.78,0.09,2.51,0.0,0.28,0.05,0.33,0.0,1.22,2.85,0.0,4.65,0.0,15.21,0.04,0.02,0.27,0.39,0.07,0.38,15.21,3.03,672.16,bowl,758.57,182.54,17.13,7.51,8.9,1.92,7.87,1102.67,1770.2,5434.61,0.0,44.35,124.05,74.36,427.96,480.39,2.66,0.29,8.51,0.01,0.97,0.17,1.12,0.0,4.13,9.67,0.0,15.79,0.0,51.6,0.13,0.05,0.91,1.33,0.23,1.29,51.6,10.28,2280.84
ASC161,Black channa curry/Bengal gram curry (Kale chane ki curry),asc_manual,585.35,140.68,14.11,5.67,6.61,2.36,7.99,773.59,1286.6,3881.21,0.0,53.87,87.47,55.36,358.63,388.59,2.43,0.27,10.43,0.01,0.95,0.11,1.04,0.0,3.02,5.83,0.0,17.61,0.0,72.87,0.12,0.08,0.9,0.77,0.17,1.36,72.87,12.62,3014.28,bowl,701.96,168.7,16.93,6.79,7.93,2.82,9.58,927.69,1542.89,4654.35,0.0,64.61,104.9,66.38,430.07,465.99,2.92,0.33,12.5,0.01,1.14,0.14,1.24,0.0,3.63,7.0,0.0,21.12,0.0,87.38,0.15,0.1,1.08,0.92,0.2,1.63,87.38,15.13,3614.73
ASC164,Soyabean curry,asc_manual,679.92,163.28,6.76,10.43,10.19,2.66,7.34,1411.26,2269.0,6066.17,0.0,65.13,144.26,62.61,352.69,563.45,2.79,0.26,4.33,0.01,0.84,0.19,1.06,0.0,2.93,22.81,0.0,28.64,0.0,86.63,0.19,0.08,0.95,0.67,0.19,1.32,86.63,12.62,2834.92,bowl,815.36,195.8,8.11,12.5,12.22,3.19,8.8,1692.39,2720.99,7274.55,0.0,78.11,173.0,75.08,422.95,675.69,3.35,0.31,5.19,0.01,1.01,0.23,1.27,0.0,3.51,27.36,0.0,34.35,0.0,103.88,0.22,0.09,1.13,0.8,0.23,1.58,103.88,15.13,3399.63
ASC165,Kidney bean curry (Rajmah curry),asc_manual,598.11,143.73,16.38,5.95,5.77,2.49,5.83,724.31,1085.92,3529.48,0.0,47.87,123.0,58.61,354.6,485.9,2.27,0.26,5.73,0.01,0.58,0.1,0.87,0.0,2.65,12.04,0.0,18.31,0.0,93.63,0.11,0.07,0.98,0.63,0.13,1.32,93.63,13.62,2790.14,bowl,717.26,172.36,19.64,7.14,6.92,2.98,6.99,868.59,1302.24,4232.55,0.0,57.41,147.5,70.28,425.24,582.69,2.72,0.31,6.87,0.01,0.7,0.13,1.04,0.0,3.18,14.44,0.0,21.96,0.0,112.28,0.13,0.08,1.18,0.76,0.16,1.58,112.28,16.33,3345.93
ASC170,Sprouted moong dal chat,asc_manual,135.79,32.47,6.01,1.35,0.32,1.57,1.35,66.64,34.8,122.83,0.0,16.54,30.22,17.45,87.07,218.92,0.88,0.05,0.32,0.0,0.12,0.0,0.23,0.0,0.06,2.67,0.0,7.24,0.0,16.81,0.05,0.02,0.51,0.29,0.08,1.33,16.81,15.12,1275.9,plate,348.3,83.3,15.4,3.46,0.82,4.02,3.45,170.93,89.25,315.07,0.0,42.41,77.5,44.76,223.34,561.53,2.25,0.13,0.81,0.01,0.31,0.01,0.6,0.0,0.16,6.86,0.0,18.57,0.0,43.12,0.13,0.06,1.3,0.75,0.2,3.41,43.12,38.78,3272.69
